# p q x y e
2261564242916331941866620800950935700259179388000792266395655937654553313279 196540608253996999410796175423805450236893569231419163051764267202790005004105 214570627999866658353708937324770413922562699682155727767293517971769451909896 6562384500622715191956116949051238155159 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 212393488756220431981218934612432001048547262123343951025454841178527096924737 298761307998136667167602361956947160825215860979544711802176028381445666776136 -5251861371759657181539325876411304331873 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 448527742993178946344073508539597198960507185266497796330465642939785712257295 302461888656587409725476201718701378708774652426265772897007368735158328090844 7369586806329346436787799900744077761241 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 316081113085141872249949897730669759466642065233572073490088364822574433776275 363186378378896896829749874800532617042533149777061667362384580001075329624140 5192904551285627178914131118522451390005 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 165925873245114656122266943455997760300895505873707925943871059721435442188679 267622644557972822956201844021239183843205412997549245273186794103020295651744 4911257730217159552508886754431152992135 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 82618525531260732480626736031964569197463247939332043331981595277423855914963 131360196754857391718568309475628981570530040063183227026231088469074431055940 4815855668140227925861805932277541189195 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 370859161576672374776468846836200655921409884745137360798271087047036281593227 20753423342239494231391766821252878114873755951991947447534508884764399124104 9534080627515649758603255863208874022933 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 417301613939914905622907624220079979980121354149007030567400025768769683805873 127752342086008850974531810551487038777463090725312857933277751404629906469924 9311826911345107701583852284489490864281 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 114268723567469405728254651951307560949342747793186867111821819002589078283063 286546090227953242025329213332112695148862598380507353637609475439223651955564 2173647502756910387096349353951801593551 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 50683509856247319551511688670860494357474111227804467886449516486174143204589 210500832377598521010850623390566482052501005575918674566212343697269380488260 176655945592277850071874661487708276853 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 415314901580271318998415297122863397589472936267274809457237602940170318792813 335679544413088858993551782085760484669196687209883275593393825266998531782836 -6634762270340015484912502185786819515701 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 282254545029597754057907198171583126197487862510596532350835544192596686827275 230050256160534149094015893540555509319413006628151254541356143460426391848676 -7548746102115626378611024828863317704259 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 65769408737916804405640895685269786909049616438323398702128403008611163783869 201432491674925243966203626375045206387641502806258786940292922230839443334556 -2661830408765299886844266148875433506235 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 224384315963772997051750267573086529657975493080188164063115824293905585371373 393813912372299511458222760704260194966296414840857381383490874886648916121244 -1033945708949162417671921542715720595211 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 39701100442771311741173995674452648318700726287476449289984283836073656449623 12318723410743723732407330140473069796717803497004717703283018993459227972484 3936690172302777662495195551090483496529 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 429770722813430091886373589213476145144263344617448448442309525007470841412233 134507821792156181726257474474095546358717728261052014259994414787112473919864 9293209932132162675908834138870727404631 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 153227615565123386027063954609654765515295196822116871697925793542674692882991 169429181708744867555018346668922400551651842793502090846176863638939698110376 -6299787027268060635706473670993550229263 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 406515257540750909404365606330192852762485817902637386331466534640334525261211 72205957428116769110704571357106647687069470766975210532617013641651880854976 9546326258893469600917523710497129529957 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 153039838842598650426727388823303961651883353707535557189773469309743408588669 342069769636085389968388070833421291839210058429954179387722006437661051326520 767878211484939489546771648277431059997 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 371193739666364450027329121941109382593066437443903859409219054713351729816045 71502862099679520899486643379633371950079654022234568738332981268960921768508 9426331633425545973054752052197521276043 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 165278169735084638222232604155305075282164296160907577828656008477974871301493 227401799157916650993618053131649301842354548024309744903758583013629958131584 -5723092104199452706918511746659336191349 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 360760183708312283444533467002449490381949628280013068440719386934365089666009 450767350133384636781571183244518163840651712802529573928812772634233736204156 611723098943242488842120040710972889345 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 360302298464247221033558086539897821128850140137783406508868731308851675127633 441168358958476809959503451429809981958415900930697289844985328495406323414364 -2029379106262689868147276226742928588231 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 363843338744911316079693599303808036202343678534943810251403075000046443892875 405818996902971333645525107161955711145103831585576541819606899972597443338640 -4204020583543614660713777266402474453515 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 326503343573796943899795997036762359815827502928462262016863831534914455943259 428864113071744227594598656668576992169068144269920500489031805283058567570800 -2296103537261119381355221839170555779547 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 175499103383490341223311333881571466149955945622327392562452361919934811666897 184811808051317174401795100264102717523586980820162339405704403744168883040884 -6569856263903541863908440671917399088007 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 146677339338395593031650888954681626986117268796133215844270825386795366875955 317663540332286522822547451375393869805439949730907432103744522809398575462904 -2438530687945161547552003609994332812141 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 214936987164905380895069675077667000656703174163487231995470339731609701092993 348255254170225759245405585816803933304390133540020561924905137631465987434992 -3739440496852718105853887378302529138943 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 388888700585389701759556040635374853955562397679117058007100968868485517048305 426513279140055961546910734648812903389131060583255558742605184095725608461404 -3461235544630173186098344574915999262759 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 264915374061702525917173233646189259113102442879194155431295612361819108148443 394664032908793364961586068393051527711945572292224409192715226477880807544696 -2933444796029791449738067747192796969669 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 47053795700099898844092013878613740574492081899356650429401149587759303132433 2650496496351815622931999102733537046974768622283600397530239819077391545232 -4276813484198570861093417794194550934127 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 257274941490211390324329813265230922809533003973293051577302355871193869687345 80369674634638116866606900079582620625808395488558175000827580250654512755276 8558982067129717988959875939436029446439 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 288368904786880112364771617451028428932586383738363841763481111711178551020675 392400531809981155301225691411124156448706817175992114924389322081972867294656 -3641644376899108083417814595282245245821 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 356668268851411925771839725148285403405106293663191330192705288455497673700597 337947195473092874373641020574123710572173755200962247600155799529907298534276 6272316293752679576736025378232250212413 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 237008093876548712887005999234591759182623488803962183895093153960791276262515 155363653440701426547001592694396897818566851661172750764482654644493151475452 -7846488734159040899139673383873135176427 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 86827745888744906629022023268555745752989266572289670591368621880140476216045 172950867230558409771738528291645967200566552651920401252699036163715319769608 4359454210071676361254584836602012329357 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 71754493543535172917920770755329595147688788003108897880993310143668617883225 222937583501205633428231584602939146658931209091768149144648840343410374592876 2266621190650630397303076611855456364609 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 218246397587838316870223517841341405117566390257694220593442923564224079747023 390831713932210469579414385291621180014846574526936418683026977333288689097556 889340733399477371422705621000891948889 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 325302304586584847026637624713991246515252667369230720600394906916522356068213 82063159863750238039198015853182321358223487998305918848579989202642348742496 -9136451875344990566252396302487672489611 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 313213798115472620532244682613653116327484688539845071310470775943151147222403 437251828269878594243877150487156127710501902932279102161005051343805503715096 -612844933410507834201988408402577868771 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 194451887512370246629635686028133432411398081079169847730253927563226419829725 105420236333446925737043921680943460946655299369528327142953422018800407282096 -7616708790311095153569566399598607274589 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 394136358651983665876459170724215206227650558041161515231147175799151909834175 261346038991110136982137204576401826513928617753835826155033485961290412396776 -7908769545433293235576395051281682009759 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 322965628140301520931125157206697305035677279713343824826331579428694619359525 176910600263834060726868802653936753401468447527217451199050711170993474816984 8504491920746238292274204978568635253819 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 129280009973327510085880117290206641836151363797886332488482055361558216090649 253530205179636290199068592874033308698377640499591944937190073956506832138680 4140193696445603756652573045759703432903 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 266480008596433444199772692507316120298067173558787993003374848320149141353955 410828717183355865508934761998290636592001963631788861986324800169000424111412 1766640680755082270051989992670786878107 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 285506275774642109786450446968439702657085787884555615242566821234827291108759 392877919153141327484886436313336714283508712327281969891898258848855567947844 3556638145486940573718278688473532864495 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 314803141688799143335557464917988384306829548166350908486014786111732256082315 310994310853974808031303332400199127151498618096682703507041195841753402127412 -6508298659960032064027727444691835292163 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 289211028890541647762133644691944326825019938436388194158183085504888611972363 50629282409078830069923192853860675055851727042941762792807880662972013951560 -8963415687247360635079808686535061328235 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 179124001753466497825277134260679885155399620185918973402658704917539351736381 192912436775777036764360980076665934971508875899092326025326311437612848918204 -6536544255330452873557339396705064140987 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 59403220698603188587076590582980704525570388233060601815846290385912068313935 222459283170868184333587790717111885550614051171985676026502784627086130079456 942862887979091579202163448071778718031 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 38992081379107503024232490364410196776989737835227087914120543293041994924055 173855391493850148058913735014177996485826999541455834824745630160737488669504 -1390659712896813639546121788713354426391 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 47387437002632230533128915905500778111858654654376241914357731977734232146545 104950655808096656621976833164895438660945400046258672388461635849756712530764 3680571038011651463427416440503404687079 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 136665144226580955092572988970447419386615467192096219494368962400201579754455 187688692492066020787547722774523197349184571051524545225256270600271443656484 5669482587872847373952235285380251160239 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 67165163493366830126176746089751709136676742796855742036070055150089929338705 220013610885772602157399065824303382726455324041061512870260647652853667038464 2027900077560384781315007688511583277231 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 164799177474173016678038576891283491641080262353059187236037515451040755683413 126438721741971282549543092368446482092935463860186185672065255470334383425500 6958736227836638195276420188531674155805 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 305002758697589933959756900368706559972105778292989846582730809203330616910717 434139292565152005111205494018217025904368394507454430815392654655863053520296 -675399425543158485258722256091070566173 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 273622712790811604765527585510393855164032878222784621416463712642258298824145 326515912265986091559582408663986355736069779217003249097759244299150964173908 -5641774709648201798564026586397817636857 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 79048057466943527682210094766553450452781605179245523033814744449334694600475 179602860672908987556738884200650883924709884272651786203324800610547868947468 3918151582640402251223462774537134444013 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 415453371814119331417469560618812262961918532843328796994257239779554429615095 429733598446815041972220905007694655598320916894864794809721282070656480442976 3491973555716875598712342341566853675511 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 344927285149742032760553852070566455554221474104341790614803067917957959334319 199093377149943353924199111613179172689897552421502207881229016263589971065180 8434928178161680495377458066788227874503 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 225880956219436147097310664416781886426339235833816605408264064393134697827981 166202612520352387092857732662087427890654196775084697744667151830868985421524 7599079448810012082793833767171342785323 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 81313948632406066146530600858384712324394883562955402673201554567138533959455 133508583515575534474108455562722091525009988040898704416510301022521439706796 -4743528368723843509984966980857757366409 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 27280204147523327438342925800428521528817175190688817347581297979407246317875 127358601360993083436135325733911617600615156093873852130759778311907700271480 -1916450288734087424381623717564545412755 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 175816050389067942559939769276670140607433189857761944582776014215418765817935 17261846824514069049446294722877361133200818794165709385966810221822411907372 -7629836228470898509908155427021514676007 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 146292992909848759326630766341782650578790386062269796351555538619239722745163 163170537037227067962521054733234888545116544941350533370679507709074487309872 6219786884146608693469577759191327294773 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 163953300755771071978203987416569626563515952361042092891262032966553248878123 342548039286273947565552424063866759867826459836702422454290128043172366304456 1839923808673757468855913615611887350411 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 354147015932692308093599523925730663544444695371265516378653869347068815425805 174456184513081344058835440108501577360383626067217637629391222513863958140568 -8726047017745813981071423079882995199827 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 365647564940048381956029177026798365701882824843513470983268071178848119909755 323810983670382416945739182712813381073799125027491063788621404098496915767476 6654953276650563546835556809570938443379 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 208964455371765018871519407617362680710858667901497434313382608564786237532645 27970039335421020951483383746198249348842335068799855387879013339464026433136 8120220505246678488855651371544300984421 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 379782432188788723213039604101827877474148961946934209620745630489720012527901 22142503060005583001215403767452530553084161144785790242907414424374818589364 9568990135254983141841822754981739789723 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 17739955698230821984055341204842743637530155353785380428861160491935655749053 125575538131737955120463939480369558930396629374927077270576199325730592707516 392974191844187829716271855574864295109 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 243756630430750000965354421953033884009061675164136581937094590333945761903833 401550801520264587632754253063058702019500407682693082850505157702680837500924 1507623625391907941247498868583210831871 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 113926785259074292160828103261344395618333460781361202993780795116094017817883 269051491734105008320186858604764596756430872609120270907883968306152159860532 -2986147798248993171981198035257921828077 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 363597240504534554715286284262738348605025544409087728675812669385888510175953 181747927152140188655827602561080571307323178422402763357924944502953282626964 8710169423365225089712392411368262032889 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 220457422483315029409617143494518724397627370236084060670951444747954156425413 327467487937328729901241742206622939447991260060403857989491732738449801488872 4625243827681080297241297708746615612773 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 91564598860494710165164600237193745819904421283880985589863774029065004293703 56111030092698443482898743293768030895061298894860872820395235507606086505264 -5692583129745756693343558852278886021689 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 153545781785805456328778817289931146618108933170586894212155111345191444397309 272203509143157754234869059786883911015856967052600266522773940311356105727456 4439027144233934058264875813235085039875 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 155103612109404538588610872480263060983354515799633977516556139484004150917763 265293501352732534330276524110465769912558051188007184771670559800867264139048 4666124397955656952550940535599152299293 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 180639690634509139138433021135310136702521169281540195550886377475357466305125 359194162635444588870286566297792690176219034314328679597804892674718000049672 -1585066239017524769075251099569271772677 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 74326110650058749379795754998479016370191436886905064398965260401621770553525 159252034109235751413760800035812017005231745384558101179132767168603833590884 4097223573278315053230484761311425753469 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 95086415829598246006975904833070694420964149902613786837879926649337573394563 132539930484935579608259615977423573889579774909641488278427721065270238543280 -5213633383875200639770159838406477046275 259
2261564242916331941866620800950935700259179388000792266395655937654553313279 22889402171136765103115866592171739286009647897459688923018086568404658727 26285240668580765194038098886421171855898944440756850844848350790516121976 -187263566836314558628242075921013511 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 14129598393060562460715286504167536056540409488901905955357458211057368333 13738041175139438190633122278137620490255189417948607768669715890982797764 426039390751490315647310215649036693 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 13819296466156747412268229365028846124366244855315041115221842348321763827 23042123867013026252889174456892707777004974815251579577864817694283331416 162089705528964943931190259640098899 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 6076242883019728000582261418743054727472818045872331243491667484447292715 16063464903827009918168791468104432389698070063958100197298387439930721864 146577625751347878791158808834579061 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 3646989195132222271375412613292023221190157431053609657751666253673266121 7224788238353604235314259011133615982577297129894896847488273983694898516 -249425975443914403121985180910927665 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 21866980414787393969941530813850391769923636997428392508292978959669796335 21657182283074227521507648670063606215006029431909041307793220368981494152 357561282386278975823549642765863473 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 1422187901801343756666857986209417464782558351585378704730747517312253007 7589158626071177483933262254408890489609543920281123722833271845219944064 -95881806317554420651573324165014449 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 22719649073105783829341034367694798241705262255834686241307225476951754485 16499614780609456955186014732020116081952086119982211263855082645322166796 -468374024387733229887458095451730301 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 10381095332043493161398496020821579780700397152143382145949411041643352035 14285859219908749105582091374468243548596726723015726810771873039406879816 -348761823663552306704578831344070979 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 5608565847703140144950557309286809291367676136342337316091725520259862855 14659025225754226360163411467887116348880021238378333162852331673927181644 176884700211912458555735827942881759 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 26925497186360904272381149077343388999563283785457118385841589082433566855 25221549235686322730974948390255813417413163840115921665842716845407767184 -267008233535911006340420141806097401 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 22730233501096283153979109016231886704447090023227232129942901241865840477 24095612114323450564261699650925734801181838458698452017080369861226785672 -288231632708348452668868985552988163 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 18366937599243752542820259118611982825916414852209135996565157771238015975 10740939009447587034495540776376010755192576509433546884078573772406148624 -508917353182130757231618670051897191 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 26885350147883446213430724076904309984829624208538326551670352644353089067 18438421972964025121626851514480143358640891100628705896474288809469296944 -449660602015487786100352089927197781 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 2031060692346801271919687063912338341110857625216804466877523264176657181 8693387299973153790252548058501742006361400356215789608184092500532363660 124640837280888160638047195533001883 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 21456025176507514632898881538407258453979062034021828220433266924542234543 24212073219431190165463663987470719359760341678827949312683534839019489816 271348486212743513804935461889844593 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 5259550226881752792963115164586519560810542341149828117358884410908169515 14785511812817058503318358954163240530792609317762573945744347065905554344 150310443819838270148079530077291381 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 25070977861636049508196895674271103131488148138075548447410151982967183841 27997517024184406612092286980542682134906170556796979906130317889983801284 47374778926631628932685683025040585 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 1563336371337371849632906524685064810225863615571528283752649389650961461 9018654044016286101101998049039057015373969446494318680762299085371141700 -45146327115081865437820276169182333 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 20340986652767379096231379140746539974671849568687443053075805093281286701 26035146587882879946841924317567472679007385037244096268311971340522073200 160800211271454009036956171431916717 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 18930778698367444485890418385736074785607639395783438920979816086195453395 11451666647588667024923122604598134606493099356935071884339345983969462668 506773816881354987821179233716236277 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 9409541001357330250634206597762725839868247213441639919117947794333116929 15861697549378945592223697314773183207741196531442660764199663365372188076 -291275356535517251940817378969941847 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 14901338327568285600483116695141993810546491916858932243971559139429741213 24840630047901447931764084883822908258427941926552073233310565359613633984 38782411292466464121785566928135523 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 23335345619286620346761829905446016873960764559451030880889020672910197645 1784489266277754110283830052336038860191385683357571010086437349777186536 -584119907746212603501339923575582931 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 11656561966927477372415605685240536016923698666015056214215390163932299145 22867241294117562909270628039851869500986139908883495187198944325387079504 10833588611655527934551784453888009 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 1816056924541548542012640619762119880453803420252205183721896521548369995 7029562913663858283888051108305353516069046939149972738251785179904621796 148638151661813096430653999814813059 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 27726654998955473034059630657588041812645663960623509990047253700445357313 18728691209817391975018857488572206362308911926174343495166274373988697724 445130524372705267753727470673082857 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 10751052991787841395966561774349216700996314873344363721216546063489204551 12672328383133068532721112800178318032678616268535272293264903813033137916 -382962639383965995558892122825577185 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 13666161997728004203194043326905042892852319779747847904896951473548213077 9769686711247035568728701235352164666410023089276259620679830448372485324 465691314903658683630263501450619939 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 4991248038828597350817771709188364569644618911910077311701219571531582055 15479709520202566283375461659391093731957374180633486665104595894750541912 88384014889506173775278664985960377 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 14060854686197184136577336119410366503886185746943238224637596134735520479 19639138363885318630145998154420443604773604203367256887584253467879047504 305870597602504288429505864248330657 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 17514568138343673234012746247929869912478441946801007810694210463364031937 23194323599771907796065877566492543027540609445121957319755174693923729512 -253663973270100667526498090348715807 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 3981423296025042380686307018573740428523901166741566381895060931599162945 10203368852672294350928890656124099292442805591417594887359208394525497792 -215621063436860144492725913603414463 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 11225027096385200924710979810827489212374183907041676332779946142493203265 21480969120625315512459793189494555082367332480191126878466222733116305496 144496485861367438380181894505439329 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 21506173522907773685344506477200446678669340645079615533802251614482373999 18204440164089859604200723734990237114528007655542881491771613352070648876 431979794464558284056462471808597177 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 3635976723618551692012861314851377666677362576072622866502860962948635673 12755298678246640925212084632989174807729615327035164138178180700162268936 114513959293099861025163845087127353 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 13530975338764893299825471524043264120750333342388868873917347698774734503 7455881032655527479591625897403729629349016062457125414729122344190468764 -482429203247032732841978965056690177 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 21216298196703157961217096514996372458697373610566741309655927639265698625 12482353669264924373975183340403484666292938478288146680391486006987864328 -512325728243729041211663846602015073 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 11869580892095866307432318453942126416218493554334350649929785087714593605 15216685081729206334356475671249750823669687130537779578583323721200632304 363399914119234485886252270369149381 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 11342472213571571483700873506150088260949310674289988115215743439522890615 22516147643788509330240164859907529668783244302991278892087381695558370636 -50047503708566889250573512156061839 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 3838466175108734080293247312876252577381822835631454038513659188417929975 9530492537710725643679623428162822347063414874838792249071486631853523736 222000401833286626080613096313099049 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 18674963894321885184575459222128202233284404774056708006381165582316693095 16966290971484911817048400801810955371810348073004873174240132467547565048 430561721024459384774216400462783303 245
2261564242916331941866620800950935700259179388000792266395655937654553313279 3775328346951892431446762178736344376789989643198524251458176019750817477 1788747983073013059053153487662381779184594205686639999584788625109539524 -294391076624856680699251827038906739 245
