# p q x y e
2571620657247041570276220117744004345347371548093280657865000932088842522699846693983676109157670059506227215002127552380449148685661553704636298617927657952944296265957815436501057905214969074050709003716731153996059665904175704214199730547058495099497087154644770120238503159596629852840929360336650239 354180035068400490309989890406946979916396082932611519943809524028147394740404763346211616414892710217911269789703582056080233705402847394974477068192303075547753302753522872920355637718423825 804661757979154656835840083133176771705788659626486293562558564408697938855637393962029113222866655229629588059419384083553366286818755272319324348588890719555279663797108445777180309305520896 -3691222384840244862526575321315036141841 639
2571620657247041570276220117744004345347371548093280657865000932088842522699846693983676109157670059506227215002127552380449148685661553704636298617927657952944296265957815436501057905214969074050709003716731153996059665904175704214199730547058495099497087154644770120238503159596629852840929360336650239 720390903988513059108483069054939244963491767988602240244984060792447524580840806034424070930016355016625183725370026547024949308631396017951148005357970879681021784268488664421368820705964459 319278816879624693426841049358393366536561151212690787885364410570073542033420046618182600378101940201509189478942455512557044917221514255281230015778598978660947260806111082362184912733712444 -19939831426870698679034736521981760784285 639
2571620657247041570276220117744004345347371548093280657865000932088842522699846693983676109157670059506227215002127552380449148685661553704636298617927657952944296265957815436501057905214969074050709003716731153996059665904175704214199730547058495099497087154644770120238503159596629852840929360336650239 491393647173935712864448721712601573283376613415318703786547936438593858659734522270038064454332517407355887059854950211779705310824321905532250584803797491904724176310229002917998676190645993 592680266285067903288342730594028063575155054907885394019557689266253081639846373934811550577648443776577021920007130552187044324839757263104969190728778797915649567293337367248759853852886564 -14332171804120398259767448751103698870801 639
2571620657247041570276220117744004345347371548093280657865000932088842522699846693983676109157670059506227215002127552380449148685661553704636298617927657952944296265957815436501057905214969074050709003716731153996059665904175704214199730547058495099497087154644770120238503159596629852840929360336650239 133772387488382854576029671168282480345568580289934406893466647103436083531212144419271792825637274497346402000890029446117905644273565599310513331153109186072409516413839734674872729813754203 521929810089647776112377176308877973987131319876918945634221004572909214247034346480962880281090751126818770367599872755442609901814654078175907853653554393644156390427273723057850854488850652 2403721565227376585298387790438435574547 639
2571620657247041570276220117744004345347371548093280657865000932088842522699846693983676109157670059506227215002127552380449148685661553704636298617927657952944296265957815436501057905214969074050709003716731153996059665904175704214199730547058495099497087154644770120238503159596629852840929360336650239 659150357426377098515478089781103577483383713342858141259483973590003456234997621061478553567103117499774526900643589168770846521418858015007234159310558706557623080666769779372827061692449425 233909263824015440995690251797216048565868568701556195907317536955955713530138991763281159642760995925124310266813021014409315547775933069624724866820268746470653401966301348526855460689771104 -19861731325326569572220848872119229582191 639
2571620657247041570276220117744004345347371548093280657865000932088842522699846693983676109157670059506227215002127552380449148685661553704636298617927657952944296265957815436501057905214969074050709003716731153996059665904175704214199730547058495099497087154644770120238503159596629852840929360336650239 947735530109095753600765365129729924110847368844561351762089503689070852336430629909398884007875614819780632292318085108847960391242381142478223466144407326369712866783432011053855936273130875 1111716835327377384389607867175076604267538117402182269392652966335050657260585509717342224931352277058472681833393851584202743365944982153747796885187369879639946218976503722347187051947799252 3292428150004502039594105278253643549683 639
2571620657247041570276220117744004345347371548093280657865000932088842522699846693983676109157670059506227215002127552380449148685661553704636298617927657952944296265957815436501057905214969074050709003716731153996059665904175704214199730547058495099497087154644770120238503159596629852840929360336650239 294118577338744670966799987571123529427909767255606479806187086309494113649153243512185367471925853228643587401024849215536343478829964052850007251021700016601172259054229404271872198646258473 104917860233883976787509009198365463189116937400607207263181294261746263398581379657420890712968210939534017791156263048001023379650350668127326546327952095646206765584966825871392535136971796 14932720617843774964862687521809187570031 639
2571620657247041570276220117744004345347371548093280657865000932088842522699846693983676109157670059506227215002127552380449148685661553704636298617927657952944296265957815436501057905214969074050709003716731153996059665904175704214199730547058495099497087154644770120238503159596629852840929360336650239 366190856778051494897649073360024326297463412217176661678552915217784789070430132913873876482606740152108149472847577853427572801841357664029177364517092788551535449021992691487526071587411675 121954772540061131511983726532007835054804987019765320907109861225664869592230389777765299249936524434604582751016036202126253313009626418220092513450334003033166688995101576480198215701280068 -16337404724370840109291016195038241749997 639
2571620657247041570276220117744004345347371548093280657865000932088842522699846693983676109157670059506227215002127552380449148685661553704636298617927657952944296265957815436501057905214969074050709003716731153996059665904175704214199730547058495099497087154644770120238503159596629852840929360336650239 1085195661860022697145811756363783918757410437934396496862638597612092035588962673924503401423507120269256867022810251166020666188036698703849563144713209530135811597967089037922270580044548165 663617340673816480363574907702635353126151530862857359048196774812617359828584883329302830993995746530284738037469860707107785192995100089696058300132366101767833517140127207699932872496669776 -18260888857974707789147154424787673467589 639
2571620657247041570276220117744004345347371548093280657865000932088842522699846693983676109157670059506227215002127552380449148685661553704636298617927657952944296265957815436501057905214969074050709003716731153996059665904175704214199730547058495099497087154644770120238503159596629852840929360336650239 205519046773192097540180119131037077137833981938127730017849200643048295491019073221448717618285097307221626559382700812862521497712623190816113999704800158701188923098440287169861371341077263 370817795321413057980245184645715397781065011843236724132238491965770660054798844974243920224510894179918965070864399551876062426646965895419986249906888354819710361318731064526817169755897660 -10602622835668313262183946835812874004135 639
2571620657247041570276220117744004345347371548093280657865000932088842522699846693983676109157670059506227215002127552380449148685661553704636298617927657952944296265957815436501057905214969074050709003716731153996059665904175704214199730547058495099497087154644770120238503159596629852840929360336650239 1047435566002305584999656535097001580167486787984992334341798781364256552217878656353379930438896903566351845746304425577843016172945675795617969116518042658253543427042698323787655260928923499 573995351313597207546772873049801015946852614047121672261682726909758401296668378544687344014611309133694469133162784615908858585039108230387024509875586785045126037137116808423544497386731944 -19349665613229981497532786821945798261045 639
2571620657247041570276220117744004345347371548093280657865000932088842522699846693983676109157670059506227215002127552380449148685661553704636298617927657952944296265957815436501057905214969074050709003716731153996059665904175704214199730547058495099497087154644770120238503159596629852840929360336650239 1025221469511138341548628788089016570692162175729147396023641242454540455290740652484328355994345337028572957515772118720368827951425828531575642760075785631022234253283891678808359087529746663 1121005627162119694911630284255442198684698599443597164578439608693219601171124924187629023805982198052763761069680920837441937070086213011053136373932168086736740853660704429462688067582860180 3473289317570796008235404750021112483585 639
2571620657247041570276220117744004345347371548093280657865000932088842522699846693983676109157670059506227215002127552380449148685661553704636298617927657952944296265957815436501057905214969074050709003716731153996059665904175704214199730547058495099497087154644770120238503159596629852840929360336650239 397954707386600779741784924481933967873307632882383043732748582002048159850754469803080594032674425088595310398516709799101452666003531265121611938785899103331136663584203693992702629145719643 805686733436676394027783530820450457467597623679257693985451888938580201473140227599836313936056275886078756197019740888569357570628885599178974056640375179827327135076337239871622441170724672 6245934843332856780241947676872549004453 639
2571620657247041570276220117744004345347371548093280657865000932088842522699846693983676109157670059506227215002127552380449148685661553704636298617927657952944296265957815436501057905214969074050709003716731153996059665904175704214199730547058495099497087154644770120238503159596629852840929360336650239 353313637429317257272893432048349843595128176286126369567232536789748060641654177046483816041384321740042872368494518575253276322474618828610856649436858355685127023363314151633290318713463825 724163586208233294025672794728330850092279681140093021769449240181318932622693317031239346493935040661332649153463767429492640043029561078418271695067165062942387896049556596106527558606138200 7807111355676115227337350607808534013745 639
2571620657247041570276220117744004345347371548093280657865000932088842522699846693983676109157670059506227215002127552380449148685661553704636298617927657952944296265957815436501057905214969074050709003716731153996059665904175704214199730547058495099497087154644770120238503159596629852840929360336650239 611334362039463759041963343307312123497752239923200757423882991924907417018002812447349391389517890213672554665875101940651685520517266518841078041307857689698133247020750428697370402987146859 340258292569739102777694306385144783839776219788309920877479752210004970402856703076051779986362905129851073623926933033321674740629934866370860093166343879532028312430177344998023704869198044 -18760341514330789035922657940250331940445 639
2571620657247041570276220117744004345347371548093280657865000932088842522699846693983676109157670059506227215002127552380449148685661553704636298617927657952944296265957815436501057905214969074050709003716731153996059665904175704214199730547058495099497087154644770120238503159596629852840929360336650239 170298436674829277196347549312795054981362323700566771558419465826867255005911723041800637868988357557677792409239998922330078744891940932074730881196581494392269327652640854221560628113891029 441262169665761792467985196653519290971496862119243949416772210664413161089064404832793665819344269351365635892173774756863273675372873133057424133946442627440106024540057226126286327480145044 -8004632660684092497648253229776134173405 639
2571620657247041570276220117744004345347371548093280657865000932088842522699846693983676109157670059506227215002127552380449148685661553704636298617927657952944296265957815436501057905214969074050709003716731153996059665904175704214199730547058495099497087154644770120238503159596629852840929360336650239 310893821694595667430950975269529847034593252576250853249583331992632915844233208041090519313116217472875046751831793823309788647370008110971092978779690969935606654393896784414388876558119845 745346045700963296977854378164447031688963255935627327354379720124355596404744319693954762190434411142137477733940707647567408402228358554442318334200077827264955651645083468122431123165573324 4708865230605499839417780567368540817491 639
2571620657247041570276220117744004345347371548093280657865000932088842522699846693983676109157670059506227215002127552380449148685661553704636298617927657952944296265957815436501057905214969074050709003716731153996059665904175704214199730547058495099497087154644770120238503159596629852840929360336650239 954693552955326933612521693735740466506537061443140564672172787814536935788689372099086609840776592294832705469280523944724147298167565627437173881683422361512026163761062293432845405781412445 945287251459478740508159822080375552693536375101493087445535956365546497943726447965793856673605933989980932217252748089580796692572010049141295020671949615609190887805831180020684627007571696 12041167633914374591120794663522406927139 639
2571620657247041570276220117744004345347371548093280657865000932088842522699846693983676109157670059506227215002127552380449148685661553704636298617927657952944296265957815436501057905214969074050709003716731153996059665904175704214199730547058495099497087154644770120238503159596629852840929360336650239 409339958830573295552470742927331887438437374051730914606086417603130802535814488185837886552295962337497268699652527382714541306372910222890614412892015908190429881164060940309088370347990503 84899221133653896632838390674844173260327774194861372456902191299388159216782041150825980613605236028149844319740539430998125256602460468071448933736644103646171527792334150198510441766308524 -17180085317760887490783205628954618968831 639
2571620657247041570276220117744004345347371548093280657865000932088842522699846693983676109157670059506227215002127552380449148685661553704636298617927657952944296265957815436501057905214969074050709003716731153996059665904175704214199730547058495099497087154644770120238503159596629852840929360336650239 35694689397509639935696958766951487590689346879636352789455883332327964475692363171286727346800096589936828144141108609733532898080855732541916564125008655283141069898108790674075847420266321 164563009040666848710516549694936714071458016515505448889744123722375381329197845273574017180441998558926527633296633906937787858725407184238724371924257779311068680800924546468784793348600184 -4542874393213716893667364238599844720497 639
2571620657247041570276220117744004345347371548093280657865000932088842522699846693983676109157670059506227215002127552380449148685661553704636298617927657952944296265957815436501057905214969074050709003716731153996059665904175704214199730547058495099497087154644770120238503159596629852840929360336650239 664341266281641852330299546747266429918069633165724132045931293544012809993765504684727097637188994727703554013747121763328769923945506813452298354095488689007349028417054102962931604692099659 1036192468026260807368717873952690727464739995215141840150722699884628428852605180786700453560555917630692780954337828033313542960956661005080913280090793485835363435424621444537361506396154440 -425064391546233490275989272126388840107 639
2571620657247041570276220117744004345347371548093280657865000932088842522699846693983676109157670059506227215002127552380449148685661553704636298617927657952944296265957815436501057905214969074050709003716731153996059665904175704214199730547058495099497087154644770120238503159596629852840929360336650239 502432963273734189026580989071716461965352783547349675952656884620683039713856762638508025455847336294406968915659484266209109683475343357357212993324583273944010035418151094863403723433595733 730379275667664419140221903166848691479663535189248705029132650100618070669872101876110341487774197212572259564853941825304178997426959734389873824349521282957360303650842063223322847324963936 11836112831263128054815472563416454423211 639
2571620657247041570276220117744004345347371548093280657865000932088842522699846693983676109157670059506227215002127552380449148685661553704636298617927657952944296265957815436501057905214969074050709003716731153996059665904175704214199730547058495099497087154644770120238503159596629852840929360336650239 165975711680910388186092612627309222535385312510465419824701263382669997904181802813495848093062911109037535964171683665413567705620642534327290350186132756460574532487955628750931158658976065 338491699634821413842831850578596753311971199262223133491238251225385115512104714537499809464846719081531718216429834528840268896110662115974815215908813790057272094670001464421766723186724388 -9589909391953726076780029311368728310953 639
2571620657247041570276220117744004345347371548093280657865000932088842522699846693983676109157670059506227215002127552380449148685661553704636298617927657952944296265957815436501057905214969074050709003716731153996059665904175704214199730547058495099497087154644770120238503159596629852840929360336650239 524817966848924607135813578075714015288523486822614720770716759569136782705971557352868369407664466570298551369647015953967276412779525385072503511731557505813895383877583276646119520052244145 259967910576941028563645833086958808389572032616261465075971943889361403767997910580457908048049232236558557383152938777019655826225306164941542793829953904958931131370893363835432393753164808 -18225456416309864066132558512510431627567 639
2571620657247041570276220117744004345347371548093280657865000932088842522699846693983676109157670059506227215002127552380449148685661553704636298617927657952944296265957815436501057905214969074050709003716731153996059665904175704214199730547058495099497087154644770120238503159596629852840929360336650239 659681126217247505658801997407457630607477980567582954911222608828763921660646486126943664880000958730303520041652688431801834709534358777726486309276406725847712247721603120603164837715676829 551530845797967810210146005790707347595263714189217091088542709684591438992088596613564453945698641761160265899212502309970884442501101806359821834963992669914560613034560840438933775242270044 -17253320751816653606276735036269662036005 639
2571620657247041570276220117744004345347371548093280657865000932088842522699846693983676109157670059506227215002127552380449148685661553704636298617927657952944296265957815436501057905214969074050709003716731153996059665904175704214199730547058495099497087154644770120238503159596629852840929360336650239 461992085088577073875087652768497146167410111234682437868407089307900700236796530434273696401381635917220975731968964318470121512137100577409284045634480171458588202708050658475965415651057393 914926506593238623641313053679076686434632630537482796965996349871969072961094806190428962228381643570421754313124125409906288173101253197086393355078057834239732072777968373676117481240552836 -1146199724144409387725543823980967347801 639
2571620657247041570276220117744004345347371548093280657865000932088842522699846693983676109157670059506227215002127552380449148685661553704636298617927657952944296265957815436501057905214969074050709003716731153996059665904175704214199730547058495099497087154644770120238503159596629852840929360336650239 634493888408614756852925558222697111065750472953894295512244453678640066864981052407817368904358279661994786333187262935017991649799328926708803258377998258609440997167314076362971254684071215 680368807753243488444655551018467029073518743184879040067843608032725854123175540325874775455359838168233306235030521008644867752110278498858666394843167193758170562318951946072591098025339544 15042991490315448340800632904668246580209 639
2571620657247041570276220117744004345347371548093280657865000932088842522699846693983676109157670059506227215002127552380449148685661553704636298617927657952944296265957815436501057905214969074050709003716731153996059665904175704214199730547058495099497087154644770120238503159596629852840929360336650239 1026847924927161465060618695409276860381515835070705092908278868291952148471709858751603790102397727324940752116667495227444001451031075997199331978745795373460357627665574176117532093835537265 509197891704130208996323190496077854218415816684127325337577187068859542017865167663811439978150128753095816951837707436817291371156879259666160410976686772352302763151408432238881210141574904 20001156082498345655083777444805827640431 639
2571620657247041570276220117744004345347371548093280657865000932088842522699846693983676109157670059506227215002127552380449148685661553704636298617927657952944296265957815436501057905214969074050709003716731153996059665904175704214199730547058495099497087154644770120238503159596629852840929360336650239 108429963466768424905522192158839260613384205080114233025661297419770366182964026287187517769008342177309201015677746508175990469065261348836934036908989533811153086446209457219212212665409407 467618055541181842746252931741322682799422851559513165841488350633343277594676951648915770311583658299995023480981143785397111674635811036310934479560534753360567756406686348195887353399296204 2565732208763260853097480697119612291753 639
