# p q x y e
170141183460469231731687303715884105727 51631008582318385732272327157947736983100324111020633293513 60360237927421668334579228339808570629110163243223132044212 4886048015694560143669896944499738865743 197
170141183460469231731687303715884105727 67698215873775749278450530569125036762193537283237087425233 86035650146874985320744181300043050015402871195746467754680 -3079185037528166272343567439342399744241 197
170141183460469231731687303715884105727 12231347064217583750504402396794498257055178263005242705981 10976818089027167650719375887241567183519609209989679256864 -3585072101416412839740346806138772942275 197
170141183460469231731687303715884105727 80173901517262583171819963591825038205964239451057027610093 45852314564196362550489006963411804263703166172597598264948 6672038841019709969187715121048102793803 197
170141183460469231731687303715884105727 25120725330795661807612515606893556219796345290645754603359 66442434717487029094854489295934369803355974404041024921340 40796976668279580781454756124711822711 197
170141183460469231731687303715884105727 81472028049950364055685091717186870239204556242389640981351 19844492359617474166189224533182472774215309975902340975464 -7406603744350580370895184588768485412025 197
170141183460469231731687303715884105727 65721633308096167137827478338308926413906910021824972561893 34566149602403306305893198218619040821262028768621051008072 -6721691619735306136114597173175237186437 197
170141183460469231731687303715884105727 86332777717238446233549648504854430236085144918808633637329 45851528162487821158649781833197223431296456726971284453572 6764638322302878293192652365203032614087 197
170141183460469231731687303715884105727 12831991712949928591096663895998998284228885636837396268213 43281661011049340852771204694022048517687037797718633268020 1780807872489015135524833037984715635139 197
170141183460469231731687303715884105727 78826256310057716885728311035257870485671529348614208702573 98056945520700583617612546558203038548438855243525403686432 169193217389045615619788594767813029267 197
170141183460469231731687303715884105727 49278737347807519746052182479653751580934884444378911106693 86040984672637870744175463557742316309311846579879680942112 627713401423400639049594617130062250117 197
170141183460469231731687303715884105727 48925659280955117353661924006642828119509291757635100545101 62539775308691070009562649498256170800302329572241201442528 4550175301938123017609669695637682993741 197
170141183460469231731687303715884105727 18269665097227831107972642660832226891065157681343903183475 20077336471896595085720591903384766878988066815381505490120 4151869643675606058521648362925033725395 197
170141183460469231731687303715884105727 44011550255256420391501339495188280732214338107628647068075 5584309729623130567181627184648676028179972465076157550260 -6355440287247138655395857767405217800995 197
170141183460469231731687303715884105727 13949382601540413328394219778635384241958328399829097708313 31714767139824592723391674671095199880829513366067083869128 3068083795948051237139282618896437150777 197
170141183460469231731687303715884105727 53640993340588252527179070846010578848132136267444270181453 48812286473456572591773857127740279508387381904854648307840 -5693209325159689190922003804089723564979 197
170141183460469231731687303715884105727 71068403459889586771994986564809382614736425622962051264103 85405712230739952092660740258479635993438230973422450217660 3368416983446690037129415467486333858879 197
170141183460469231731687303715884105727 44224673440450889321906758320600058315271770061476091028973 61120031441265124253960636867249516965103527240802767132092 4331254557974078965741381446155892183413 197
170141183460469231731687303715884105727 40491388752437368525957269294159615708455390222616238161475 78543023262750112946950604437945648188939471314070513296220 1381741263599255499539668542887905855045 197
170141183460469231731687303715884105727 87621200835319150029214836806185375058262937607400318011153 66074645666971614616532900345869793536981106088276182623308 5714936765476082015475990989320774258503 197
170141183460469231731687303715884105727 69833571282134904215791529978051587182973102004393294825161 53675788698270147379690002177335007360936182295146647137348 6070302554725425178803073106042188663439 197
170141183460469231731687303715884105727 70045727683741144322038368065644710280900368289588748754163 89499030965631571858395051642379523869664728594812509756080 -2603680050869592226493160800565568884339 197
170141183460469231731687303715884105727 63598648353678342935226549504092829017916494334629939810839 34412908298770437879094852961714834912961233004591334157188 6659618457880385318954112596378248379247 197
170141183460469231731687303715884105727 87576552468132399140091370260936474773652760251343495971799 88753464943926154317120017393259628640699928766012291307540 3466423133967247487803158264396758489199 197
170141183460469231731687303715884105727 31595839265495122278408245440043704491245232003811799412039 66217277495808896103950499800358667135599973456971814211892 -2379749208970916332981592773672092926943 197
170141183460469231731687303715884105727 44730286406846942053693294954901778973154338118186538599463 54492507233291665419762270200637664065992582020067803264872 -4857551226372712468140101434747667256327 197
170141183460469231731687303715884105727 96794424759999263952843910253748135561526863061082197393933 99970522652227881560345758478342662295205073263617279444148 683840219230563119120442438865406292523 197
170141183460469231731687303715884105727 21426471057568602541420769896849361373714406217975280756679 25437967212934391278070283830535120638888274380854495618200 4335244852364830712438043496212008977319 197
170141183460469231731687303715884105727 7326930200153373833488098970377430829069918910329131341079 29131139311924099550072077001241697637800104550906203910488 1829433631961089815776414779285021537033 197
170141183460469231731687303715884105727 9302777802275151848484682424718506768019487754988549552553 33246290616074282836693857871133645890726911847134409286592 1994410350446752648996168541797190173097 197
170141183460469231731687303715884105727 55380949550317419625227599754916092002377799740818574400509 52096875023973828458254935024649200695374736501853759519728 5603912332267326999783499708115041265277 197
170141183460469231731687303715884105727 49891864643619972061158694159523976472899835597730201499503 48335013756382823916078180529800595715777685485796561303552 5526331844004116854966341134246243698833 197
170141183460469231731687303715884105727 86845041033154154135156854512318448589186684636380568096113 47276431142752365780357616586502448162695441813539159336708 6712955295747205588668195950900497283367 197
170141183460469231731687303715884105727 38609842150781930007097937520129847528150810980170592368713 29699263975080560457784201824545974966201580651809493060448 5624641308596745041117816655786147816887 197
170141183460469231731687303715884105727 9560102336667089742644582507977418401501871427621730183291 39103570034935033614806831020050315360531114094512224763132 1327487622661369123227002577352492356019 197
170141183460469231731687303715884105727 7182368980504334317073640071589911373601202314512598810999 28684420171511867603454758331111382227795263092962516831248 1827645169784170821514594940526092764407 197
170141183460469231731687303715884105727 49574999204608971628885798940464474938309944029894685722999 46435041294785879008986579004428955623805684730130454033560 -5604444603277236336729064791768958033751 197
170141183460469231731687303715884105727 22295620121971094425894303951055434414785965272521237361161 62207441510920333685848760271167340646672974688518662584764 -809890925161728989501603300987827865265 197
170141183460469231731687303715884105727 76421856323176829318678907632357253554452938808026879083809 97521010795791174396986626417855710615463629197693220655692 -2263637601543266008342295530118201417 197
170141183460469231731687303715884105727 47277407095532570540261319325246300210640698167468696678193 72989464743437414201579497088236902916793380206336867766668 -3371387478167469620316843373764907608793 197
170141183460469231731687303715884105727 49099758503540771382162190376084749913749333681066354391269 24166472268052514157278266210527497005377041634257873480920 -6353336417129367962237302159089860127621 197
170141183460469231731687303715884105727 82119673748001528594021399305647112529356061180028098855059 84255694350164940229024268829414428582240636265003771975048 -3948409659414364262132171201898951872013 197
170141183460469231731687303715884105727 54296787338558452932953480948730866091470323189106612432383 52620419276333374022927482922171064183222290042340960792948 -5522728889525791901126429483774057835223 197
170141183460469231731687303715884105727 97303813385630569481189212421934663296406265148572853847079 28064665795955498699116582687281384983270858032247926477032 7389095281909016227297187572956538865657 197
170141183460469231731687303715884105727 26293137334358298807969745113939210055800340848365612713723 65929619869010382300840210499882482192459009722593005049508 1196033951382179576033382493221705602637 197
170141183460469231731687303715884105727 26855575912507914326290248817495347108414826089023467874119 47351593544599673615273622704959065814922312385660734678212 3779972925224269269048003055510843231263 197
170141183460469231731687303715884105727 28860116488975139463800863494973389569865452671762759063573 57006252261286333866058753855616388583601544049381831304112 -3174355546482961990526374997745160408427 197
170141183460469231731687303715884105727 38297484953340765753717747677096089577878989877123135672153 78361806630310847405604773425237343642693363213501670631932 -708642884778638308993365691745327349377 197
170141183460469231731687303715884105727 6222567631258163786823202068065090663 5546677060866870652503692097136299576 -607798570579612487 124
170141183460469231731687303715884105727 2829428469826843944927386388779179173 6768619763199904546115545937424083964 -193271157454873197 124
170141183460469231731687303715884105727 241130459366403758485670646139797287 1751543694962552499367894627252983904 108480604094669529 124
170141183460469231731687303715884105727 6335103709539284458725232576739132603 1649542538071389514987049481057061716 734854867616032973 124
170141183460469231731687303715884105727 9415058711031432734460427282820987975 2144489866746669830886124500544434720 793003237168108985 124
170141183460469231731687303715884105727 2729132373601769376821998857519395393 6226129805887115476938203552894020284 263679334862222377 124
170141183460469231731687303715884105727 2133410584866152243262659518377611423 1020016083587863959459633024266051856 483539289362599967 124
170141183460469231731687303715884105727 7818227365341222830805166946946410207 6856979379589020952222100717587936804 -584527075270170231 124
170141183460469231731687303715884105727 820398472012487436745161994289577857 2126453121744998872278349602310042916 -268360180483050729 124
170141183460469231731687303715884105727 5595653055692413850371285552096320419 7330213883477926522167020526110792860 -446784774325626597 124
170141183460469231731687303715884105727 4615538563233036391940725721204600819 724691640132435891588164229814702084 669810919285346709 124
170141183460469231731687303715884105727 79868069521207952664581109219810359 259935724182253913819225098347431640 -97718453558307863 124
170141183460469231731687303715884105727 1674550455172672441635004268594070275 1601054978002962508271671751324115540 421629575791663045 124
170141183460469231731687303715884105727 6164537981914837494644679236932227323 7354612626986066798307050547986880708 -478852763074472755 124
170141183460469231731687303715884105727 10238841691863979772675950419676225617 4350348365301033113735424776798344596 743278396275861639 124
170141183460469231731687303715884105727 3150001672029005628377516941418437319 5995532087071711593800234397862126464 352359125779806919 124
170141183460469231731687303715884105727 4362063639691499523959944353450874587 5736404801256885091567922704894523856 489916007081888859 124
170141183460469231731687303715884105727 6935005523219623732410851274356899367 6135692715691664002460268868032969996 602441057494305089 124
170141183460469231731687303715884105727 1875877144791389580624333471548998703 1361096547915231155113969916692481736 -450459554436685297 124
170141183460469231731687303715884105727 7044399288117144569426979571729381539 7908220854593410235789910868607629260 470438093361994917 124
170141183460469231731687303715884105727 10390316766794960625614866710279702617 10363897961528147894705233873709495980 -181559931117317823 124
170141183460469231731687303715884105727 6510409910120778485655600903013575469 9745787615807661902808681115356506856 -80234345705790771 124
170141183460469231731687303715884105727 1770103991233469944198273306615805027 5778174418757536825486739173987375624 81328921606461501 124
170141183460469231731687303715884105727 10523291786296128026885414774933565077 9496272038088798592308608290215322884 -366765036530966819 124
170141183460469231731687303715884105727 2576286933286646788265809521756804789 6521602893589678110952250157516768276 -181793982081453501 124
170141183460469231731687303715884105727 8129759295743984218459698241166004263 10317548558183077008775907993207819008 -45746652629815335 124
170141183460469231731687303715884105727 8825052186560458606738255303517095059 1881309469273363983067538093686114440 -790305416522662413 124
170141183460469231731687303715884105727 3797613766493054381875700833379303909 5989988869979313660340861125574553944 -423147840323448699 124
170141183460469231731687303715884105727 1900596366155728259716676904885739853 5985807602254828364557326454349031836 75857558361375147 124
170141183460469231731687303715884105727 631945163946732284854939326261173573 1224283637283380174339303561619216804 -260454182148072307 124
170141183460469231731687303715884105727 2220603474198539603677574439502123023 3839678694177589187821039047087310992 402418696643084175 124
170141183460469231731687303715884105727 5632566970748703269176647258032572133 357739399199363890237743762131707324 -718923592035485613 124
170141183460469231731687303715884105727 3329120560936495018069496179569713813 573236709606051334646938298817385992 590820154223239115 124
170141183460469231731687303715884105727 5885044523050035807871169237374739057 5092351287423697410686689707545446396 616162999080929319 124
170141183460469231731687303715884105727 8039145081374225192229547823662023025 174995351957003383265213454544090140 790483878941510745 124
170141183460469231731687303715884105727 10288755865688834343038626388666986133 6813078086783447766173434734082157984 625374669837387627 124
170141183460469231731687303715884105727 9994837005368394318358131438474600107 5778245902789479468014272763876880980 682624666187642787 124
170141183460469231731687303715884105727 4226737593759002592849529126015051883 4114883981648144106292463943111866964 569052194927133853 124
170141183460469231731687303715884105727 2529475972681494149443061370112769667 5134091433862895007235979904319089060 -351646570633888773 124
170141183460469231731687303715884105727 9269249528852825010800624425514884739 3171379606044831425579680892878566884 -771074722248069381 124
170141183460469231731687303715884105727 10185362725193113407205923569187488291 9496732290112562878629433687655862900 -365177982040926245 124
170141183460469231731687303715884105727 7312458895834478521659507745291670741 9790239415076019166105826447136097080 -190862058798338165 124
170141183460469231731687303715884105727 1029253967021862923329619144900967449 1299378602352310959391915986165726864 -335420529774118759 124
170141183460469231731687303715884105727 4170631170308713278590102333130287683 8436465284937187852571307711438719592 -27790760659867485 124
170141183460469231731687303715884105727 7130338933271802782341664986805742363 1977794571894074284648571131724658636 -754639501522537197 124
170141183460469231731687303715884105727 7100845903219009724013611922643513789 8025674936975413334489070175139028900 461167276841405883 124
170141183460469231731687303715884105727 7932679462964940827942959051311552663 7889173571578131469457105948317977408 -505887913881235305 124
170141183460469231731687303715884105727 4283905222641120796256183265523985057 8328826545387617123866701400414264300 -141100331585080137 124
170141183460469231731687303715884105727 3317381155897518797281390234425266813 6166001054656682526181375157981231196 -355713396807891707 124
170141183460469231731687303715884105727 4786027650334771877266917641049867539 7866740960409934693242504157285931316 -316058202434669131 124
170141183460469231731687303715884105727 8841431517022758674550787681741349717 5102797869692633846993301689806134316 -701919366757625949 124
170141183460469231731687303715884105727 3767271540733595470559546945330132987 6618740820111398100897647737272452060 360576204668865357 124
170141183460469231731687303715884105727 5646263902283742358925818230854152109 8009819996402064197868070933744264044 375932468867647499 124
170141183460469231731687303715884105727 6264891405082771896498777815102924009 4306757921133599705014439221605795656 665891151356375049 124
170141183460469231731687303715884105727 4951787306243529444328628055208601359 5826142342466352765341338904509086276 524740057657975641 124
170141183460469231731687303715884105727 9544472128207180939333265207850084167 7924158885274195655737097171889094880 537195812965960377 124
170141183460469231731687303715884105727 3859058721997112849579593508074018679 3790288296303374986643430810499437944 557149558064521641 124
170141183460469231731687303715884105727 8479625801872774947465776388504864677 2486157729418665570375789647394569804 775248762338699859 124
170141183460469231731687303715884105727 1769953492293305231276391702686893643 4911152482156204107556399877359605456 247124302253061067 124
170141183460469231731687303715884105727 7523204618274513356198175843177359791 8335245654487069657617656996200080660 446540871533337735 124
170141183460469231731687303715884105727 9262772115993555803776758143553376517 10184127939889806547555117112325114116 -209702289306239949 124
170141183460469231731687303715884105727 9579009230334499722177595231181079179 7435820165764393908357838701234769404 577148814349932221 124
170141183460469231731687303715884105727 3469002806494118550645791983754698543 7124560560831363733415819184036542196 254085117873827193 124
170141183460469231731687303715884105727 9456301211075807664022307280605600657 1750252449600507031383088689993910836 -799036657984344889 124
170141183460469231731687303715884105727 5199372965266055480303385554505237443 9003101035367817347114851520514678444 -120953581980102917 124
170141183460469231731687303715884105727 3468590841242784406030771105719226727 7660257952280444869699343753961509484 134066640625960319 124
170141183460469231731687303715884105727 8209697086861393524058444160911949703 9705276759582832235339423165550621984 -276518575003176327 124
170141183460469231731687303715884105727 6149735023958055089045044632349865453 9081228353886419085077380649911560484 248450908107910923 124
170141183460469231731687303715884105727 3343767390303046626011154609595359409 553794613650243484693505112996349296 591991258538930481 124
170141183460469231731687303715884105727 10515880002316346941674029412083858197 191124361983914167059113385339108156 -815056772457712221 124
170141183460469231731687303715884105727 3699638750231901935633117163788268839 2278646199968153675072342945827678920 592866587237477383 124
170141183460469231731687303715884105727 8562842910773821837562503593448751859 10406988944737603667370992501311881180 53326366619496213 124
170141183460469231731687303715884105727 4648315374084332683017909304623758807 6195237120790961066224621909120335816 477977853800302921 124
170141183460469231731687303715884105727 5892732595285298273210409979096919337 7194977892026850147771362986074950040 -477741836292302007 124
170141183460469231731687303715884105727 2321798805728351312350359827765690567 6520066908057190118994548104077791664 -93177617426657209 124
170141183460469231731687303715884105727 1946231471855232456423172937535630697 5876687797141015639258674393701151756 -134294301346460079 124
170141183460469231731687303715884105727 7693439761890486378179725935617852741 5004268794768029924171979120578727780 -683088871292774515 124
170141183460469231731687303715884105727 7027949755931082839039435082981722447 4807471941049456085663975188827701636 -672572899677894681 124
170141183460469231731687303715884105727 3668005147969002285472508004133427369 7176431031652225055805324805136441616 -276996341074520791 124
170141183460469231731687303715884105727 8755901397884308303476711605784391391 1916356734895162459283792705418307480 -788861193673031745 124
170141183460469231731687303715884105727 1433716041606283834616824370345349599 5162585247847781283828329133645051684 102396563659162999 124
170141183460469231731687303715884105727 8982781142835895686922382485706168867 9972363339649809618173291509698380076 -253158759833620571 124
170141183460469231731687303715884105727 5753854693443356081787623410653836027 884174433769840630168418412537954816 -721146655563821819 124
170141183460469231731687303715884105727 8381372148848881814661036595082722643 3398511304980268125270114704896028708 -752934476893854645 124
170141183460469231731687303715884105727 6778549773593543864468650571797694849 1208995934016573781312796413644633516 754099056254327849 124
170141183460469231731687303715884105727 7798269492758237247860563901433829343 4322956811793032121108192556845802264 712403694563928897 124
170141183460469231731687303715884105727 10228595468436044231467921133449115529 10246482996189956359188221906391160560 215802377070363657 124
170141183460469231731687303715884105727 464183504596959931978226440090154525 3068382824024479672753618297721075240 37686894898319805 124
170141183460469231731687303715884105727 2685204531788548228613164317403684139 5450455793413317410403778124642647920 344481187201578667 124
170141183460469231731687303715884105727 2235292450493571694926797276089035137 6497189616410008556408989334393606524 44000953836839319 124
170141183460469231731687303715884105727 5625843743308621903549788973696294793 6037121379491049526875847633412281596 550447594044543793 124
170141183460469231731687303715884105727 6693088592344312888527763331466203975 8457452801739507038886576866816846920 391067297244043815 124
170141183460469231731687303715884105727 10080302064100049909698669361425283147 6656457835371431288220325028596013676 -634343494290559811 124
170141183460469231731687303715884105727 3238620775261242900161024464781711453 1540180728167193109380944733379198408 573793066847202045 124
170141183460469231731687303715884105727 1968453414154753505697375320557765039 1383083494791879821889372217855597620 460477430763954183 124
170141183460469231731687303715884105727 7547050185825055488619148767398501875 6705535768036602271467236649958579100 586801976873162475 124
170141183460469231731687303715884105727 3527935950515696082988256518922371869 7544772779760954086434517873604915060 -182406686390530203 124
170141183460469231731687303715884105727 2982197486409380611910053458053649089 4823920213339435184768411794735282356 428641342029573911 124
170141183460469231731687303715884105727 5327203106327928080612424648309614225 8883983709942673653691200219985042760 187676940553853775 124
170141183460469231731687303715884105727 9493990284699502754235406193153253317 2204909947822445274373560334310355096 -792719233826701211 124
