# p q x y e
21474836479 3741089239010193720819728808396502965400357 46478353944360324615389075299472649178249156 -151899288246321579474620280004217968659 149
21474836479 142579090014780483008293272309831459932689779 237963031653384489203417041901133314350114296 1074475285587039244081251966005949925677 149
21474836479 240619902066118196528427050023686212391121975 331148335636582319986310949565640233470549428 439863149121730104965706811810564859727 149
21474836479 100083286446350381241014890620130368341630507 231298048867856785619294050646450770161031284 -606769279964895336581785048133083225251 149
21474836479 252620373959296691077534830989178129957216103 244757025368738423622278815910512513124609844 1622790232081333355387319607733135433473 149
21474836479 74963501027962626043570294493763332103457277 162674445205167678270032871465441705539867256 -998564823042874894747220814276820178589 149
21474836479 290280734464824469654392896931228001422616381 152133564795123802081328119447026242977632440 -2155151798427484413525586938520469944797 149
21474836479 239614590595239046314216089868494433092130037 15557137412921147918116045765930230789112204 -2297322146582947927221097374936561070461 149
21474836479 8872541900233572831938966436868868644833287 32805939464289736668210873952027170691195476 490977748315627711216027554070509360159 149
21474836479 117423730153039783910682583355454966988040095 187144746745444512140603920609026225241926684 -1276366198967032099054376089344553859639 149
21474836479 52514456562984548189819711785638626941857547 104872503960337161946475477345974786195273548 1050965271928411410841463240540459597437 149
21474836479 100872360915100470451537769960414344428644827 212340644262145970702102239066517566108876896 -882405092786425760211715552287558746149 149
21474836479 242571149485541671271782752371306474783043247 264935684056764199829319087512675595078906416 -1432586222699898647994970644366586745391 149
21474836479 45066504559125877970199391822935248033867685 172137212573969948447576065472894648762192508 -152331715389191915432095959968039162733 149
21474836479 167282727248266521800867361982292156935534845 70310002914853239514851479263486438365119496 2006399472726892834992224473864130922909 149
21474836479 336814965651023310197347428044603159343464125 149573741384073152730213769607486331191356016 2206386772766322654338148342906017447619 149
21474836479 78888521875036439180758112824815706205174945 222681318854496512489398361448042291100842036 150492473147419222082062750620781093431 149
21474836479 221570931961700818439827311559713629585003625 283551724350491513359563155770359659653774728 1154497413903799598165344611530966083977 149
21474836479 147300207528183006277204303477216942120472077 229017646569046260537777980257258154609336124 -1200906582518802154626304373644288852331 149
21474836479 131736600617044290764720090712143695204175995 275641305934527596420782576114745019583188484 177647716021186166310447235370996867661 149
21474836479 187634268095990050108147215402700394227011419 276220278193950404158918807457469943976997996 1021222942192861160614803895747908667437 149
21474836479 69475726412986463049629043944989229665779125 207759278585836870224963316464065555461714260 -271995412668705938587750208475837317565 149
21474836479 343327842630372025991969082201425500182751105 323260145415079333929295935016736961724959916 1026675157229828466608104857859242319401 149
21474836479 50662839043824858173009940501602465576948921 157490051286855210305598868351712216552665056 -639573396827664391371204372172337338695 149
21474836479 166318360433840174384930709981782788138881031 32727089461218419625511304191525922015344420 2046679626375561913115149083277000686753 149
21474836479 120198306125115838803001472379618590048588065 189486489531899462787605799682241146713044332 1284344431120379322948888635615608741833 149
21474836479 60771282450931744409007732109873738906936717 95505247830589675105542103552381228347035596 -1192793023367820898114753467372959449941 149
21474836479 190612840988130330249393861314008629220731715 101175712354440654825583943616885609846425316 -2040985974575455835134215708399510595141 149
21474836479 190404977440460830294395587519331989028540865 17385503702707254473939544306789477716720328 2150582426221556540982098790675713690143 149
21474836479 128864637076302159807530179169983130723577745 128965511944425074613731614704873750859177688 1653628699817471698922864871331087111857 149
21474836479 140540503851761930607556842715748663303964883 277290111822854174353307459860433255914585796 412361008851683272421874064904260577973 149
21474836479 8389291529905620954168891319582338426335875 73105358794524740116866957547521428047609704 -163208394834680101685820824607948783389 149
21474836479 188519576727127289433383351980643439545800057 310282473177115051688316041634034288218600072 355711238983738939293582887688922026137 149
21474836479 175376618559381393123013154653829972422393135 279887483083289294457753277518831290892378964 864756800399802400023855226196733806841 149
21474836479 322606279737695936913033175574015486122340845 348130083037133779881467521369370928476196588 480114725116470048759320282941513960907 149
21474836479 160795578944439598813679529404897211487363927 158165004978324983569708439242566063114242108 1724664046213575299539153921685226459567 149
21474836479 7450603988125544609571338003632131117984985 30507109097602474129427973663359422662874424 -449071811951818259273332666960412609031 149
21474836479 229843765282633565139374587462647532727280073 286084803401557292480227343272803079499819904 -1169052712367563979707305333841115791817 149
21474836479 99512500544596704189514050811798448519321965 112198115437091143684866822409547162544036772 -1503177976282303821845256981257207831157 149
21474836479 62980290242907760929240185299222885125155101 113980485746921698888012022781442658623436720 1141581159044861664135020461703479861347 149
21474836479 226913799833531358964404235942733139163642747 330916442109903734721928190560590855682592936 -208720425368474123608876237566141346011 149
21474836479 180048606842923740808174319592692976114636787 122545961588834353711187797073743548618879720 -1942749668468870295763446989098959486035 149
21474836479 88950818777590392984187432016634202370112225 172789842489552068153529427274839158713606040 1094148759119242766607901209102049824255 149
21474836479 123119932171296409882850128050108830169514351 268922938706337639925876335193588317004130256 -133591530196379168616556689068762471185 149
21474836479 187817081079097339825253986048855736100647653 213817419800118339823308249498243698055282636 -1571545685702884877276560422951184455917 149
21474836479 174316738557531948655323095396139540882741053 162999210277615191551187409772130656665616436 -1772142827881181057419594085610203619717 149
21474836479 170552091636171110065598803343765619533784087 147759064702406877690108812490493755826194312 -1815594349127893091462132306629756776183 149
21474836479 98154267420497057734365780382225932576623145 233328797711806657340519629453555708742994216 527196695803201201718782851775161929289 149
21474836479 217126725816248518331147106026698490410010245 286953123631611553588045920900123847039468164 -1088855448231525586027899552540331957069 149
21474836479 67265651895492966173681060443113158508167175 201272166186420809256803191415189221160409060 -371714902006228527593934655004828241825 149
21474836479 192795271915397521468615291111847533036182295 312521392690880969944235978611422256768671988 357437955559891815494591259285579727407 149
21474836479 156702817132640144775474299872310538463860725 120758650612056102116455994485703503657710840 1839787860305152157588777755678132530795 149
21474836479 154964339524947348428450789400320825377997557 292171064094248909162399153129789559286993564 237211193402094185634602642343649536579 149
21474836479 231648748468314747703809611775757425400873075 78419545287314014804022306675479603668082488 -2216459819399199804284638413998164636717 149
21474836479 277372983739020940505406231370466470341055027 20012776123345766464295262341514632799576224 2369820047449934353886505054502743840819 149
21474836479 80926292996464023395886073809495324710390911 123151130339604941614405539603681030249221744 1295392409065957694869887120676870851585 149
21474836479 114716917528361084912012704831067658483662707 238854444774052200182422463810117617338169856 -736647526925332961870777233167393620109 149
21474836479 72933772529290065247224659939807362093181753 155577161644488808651684182912652730321677164 1024129429852761256761261609413419651617 149
21474836479 315117686924941238082114673028078488920583561 93842681507790734539925846002231969225113844 -2331849425753666368548189191826675803505 149
21474836479 108066743277045331941613468741932020796620431 226058506034517194060719508563923344065819680 -817111669019821086851903542667580431503 149
21474836479 52829254133839864430920590365032529112982567 170176510200722246359482118297200878734727524 -526339352336749057094908174319950886529 149
21474836479 254759510268014371932541911606756341383132435 120330249683405462295395794763336309251908852 -2183880670216562604930252810413934011573 149
21474836479 250670957845760234074216420090276956022232743 119981809288442000091861776794793057332330664 2175682981703360417140350381549047841657 149
21474836479 126690648725876359612823973737461757057884375 171025852060573639830868688350446055860944300 -1449329642772442801135194839815443879825 149
21474836479 222110145547530676299935622852374508608069287 277930409708790015736766724850792831595218420 1219269234312399880790959997652296746815 149
21474836479 46415232242313412436531931932182655865463915 171668964683376709232515320633961046594682324 264149810410903521022970459116322412899 149
21474836479 65896682016964784174317871148318299713944877 70969235534909307055712871054269064873177496 1324027532077680782805275565496869523251 149
21474836479 239961592367825898812494342090827200445420517 253295182990401724846029956124772653267822064 -1518265598338033307571004215678742853019 149
21474836479 257868934345962769412405880647832100930127911 138637357994726934705040731105560560757892956 -2139549036896815894638933864207188733825 149
21474836479 150210895427783595758377864786072584915332773 261709138374801984531585290342588174204733564 866911170347765494779644784756725085587 149
21474836479 258171179963958160269990031354812284803725637 274251212352770069093744193998304304322119532 1404654618198911782842374300256484236237 149
21474836479 137845841464620600750004592491489185014489157 225395856156466040403022905606420644021277696 1153332552927265915818233964718127308731 149
21474836479 208811514588004820885789709165845720852999743 282144188936059834055711888176315525580398256 -1096198972522167505497797000332524170817 149
21474836479 204149317 124348408 1563 29
21474836479 169733547 166533144 -1269 29
21474836479 9709837 69531600 -115 29
21474836479 178994473 86547184 -1623 29
21474836479 162038911 155811420 -1303 29
21474836479 148735987 126250000 -1395 29
21474836479 43754365 131763372 443 29
21474836479 204149317 124348408 -1563 29
21474836479 223388875 235697856 821 29
21474836479 50584147 156366432 -83 29
21474836479 205236667 260859832 27 29
21474836479 73465837 160508144 621 29
21474836479 260642365 247390116 709 29
21474836479 20449647 55316184 591 29
21474836479 49901587 155498380 -75 29
21474836479 146962123 160325964 1213 29
21474836479 167561501 151386600 -1347 29
21474836479 245366177 228261996 951 29
21474836479 177731947 191697492 -1123 29
21474836479 99145697 123866028 1143 29
21474836479 166218359 107404656 -1527 29
21474836479 141742801 225171240 -497 29
21474836479 111951707 190643412 -723 29
21474836479 237280717 61093524 1771 29
21474836479 22849717 101511996 -259 29
21474836479 149034969 176631696 -1113 29
21474836479 60223433 30713916 -1137 29
21474836479 50656267 146671436 381 29
21474836479 149034969 176631696 -1113 29
21474836479 78392839 121516076 993 29
21474836479 238481797 246792516 691 29
21474836479 10531665 51178056 369 29
21474836479 184299055 115406984 -1551 29
21474836479 149923125 238826568 213 29
21474836479 10531665 51178056 -369 29
21474836479 71815235 132205656 861 29
21474836479 148735987 126250000 1395 29
21474836479 61635231 109601160 -897 29
21474836479 139164435 110025924 1419 29
21474836479 59577535 92755056 -961 29
21474836479 83736967 155674356 799 29
21474836479 169733547 166533144 1269 29
21474836479 157984687 178056660 1145 29
21474836479 168196883 40193496 1677 29
21474836479 122627383 190953876 817 29
21474836479 205236667 260859832 27 29
21474836479 73465837 160508144 -621 29
21474836479 59903113 62026236 1073 29
21474836479 174873087 61405200 -1665 29
21474836479 84737975 169921032 -663 29
21474836479 166218359 107404656 1527 29
21474836479 205236667 260859832 -27 29
21474836479 169733547 166533144 1269 29
21474836479 148735987 126250000 -1395 29
21474836479 84737975 169921032 663 29
21474836479 90019231 30219460 1353 29
21474836479 108099091 157034144 -1005 29
21474836479 139164435 110025924 -1419 29
21474836479 184511111 128461860 -1503 29
21474836479 103025353 55011516 1393 29
21474836479 184511111 128461860 -1503 29
21474836479 1658187 8420340 195 29
21474836479 2056495 12720096 -209 29
21474836479 71815235 132205656 -861 29
21474836479 79376157 129021192 957 29
21474836479 219689371 189646320 1253 29
21474836479 146962123 160325964 -1213 29
21474836479 52285045 109398616 -789 29
21474836479 184299055 115406984 1551 29
21474836479 101499415 145857432 -1033 29
21474836479 172129681 138475456 -1425 29
21474836479 184511111 128461860 -1503 29
21474836479 229782047 40976616 -1791 29
21474836479 96180679 205821524 -33 29
21474836479 59903113 62026236 1073 29
21474836479 103025353 55011516 -1393 29
21474836479 190273045 101065016 -1611 29
21474836479 203556487 88799744 1671 29
21474836479 59903113 62026236 1073 29
21474836479 43754365 131763372 -443 29
21474836479 126164237 126149952 -1293 29
21474836479 204149317 124348408 1563 29
21474836479 78392839 121516076 993 29
21474836479 71815235 132205656 861 29
21474836479 208177007 146463564 1479 29
21474836479 83736967 155674356 -799 29
21474836479 103025353 55011516 -1393 29
21474836479 164373255 91448004 -1569 29
21474836479 174873087 61405200 1665 29
21474836479 68288695 176860672 -183 29
21474836479 912097 13591956 119 29
21474836479 84737975 169921032 663 29
21474836479 49901587 155498380 75 29
21474836479 11358545 42339204 441 29
21474836479 140148523 194766024 -907 29
21474836479 126287203 211661656 -573 29
21474836479 59425105 157966616 399 29
21474836479 172129681 138475456 -1425 29
21474836479 167561501 151386600 -1347 29
21474836479 157984687 178056660 -1145 29
