# p q x y e
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 43390169346748534434716941367433619720286476827105515147796192156989085474293865144966434681637024719246584505580687 3528504745386249563054617208122664087487191378679084800040019130928669815273425565975230989841307995665066739653380 7478864575781334833525648567590216637657 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 72402848767585140547516941871404800885296100357888827115644486889126494990510171232931575306539709392905233213854747 70765557257801446204337454122414401277848969284513766916511967267807810534905241923072734299299744299284664985969668 3624913572913087396917740644894569504685 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 61730787763468895560383153852834198262452960475775122168852217574600896401980091853881081284709944727507360335614857 44658743502655537213448794305678564734086298114882036616570071197759313733878093589654565508486668011399541576059040 6663360804067793601273167987330316006793 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 9549881362739720196138518373040233964181804715461777692565070873095987007427561957069053963101821096216436157526275 24502299083451417935093138040696081719506005051951855947097537919502422672594954303558917551468465469394061213163148 3034017008826460862364337537476250388411 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 78434191418055031213914906778435400866755291885253530186080962824534247176467186576570460505054984702442949661549339 59450533952111319318574673830924233330895261383937714944769135598106731458445321681849672038032650366259178661259640 -5502085432338665200719337702172458079365 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 2010798398942927273269705284057585846086466981541183631374233712296633327624512417508282745249871194664287783154509 7234457208328106105893815803081743759407348846616545832815687621575742437322620617087860930795487843330390985065148 1716936137058715382840864191876572976171 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 22815930959480233545219678714447826596072767296361898114673839425379905640376101717493325630269039613870773147859209 54333670726150710174187716963907295138387993363311580233221139460917580047170461035288034378849142190487661580159776 1180943464003458736332234007926574172937 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 65284561097805449913256223856457095501972312371321203276972071302094805477403373875574196767878494020092296743211927 49018442579361706374692077739608520245698606000954673842363853165734324038087627296628350488008698220465601857508400 -6403871378069018789183700267734647038743 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 46311268058949231377403605213861542762304856123963329253460714715848459318194989655270958078717046806545569259850557 62496779904451755533159888348897888819304236937503848181118573679570170513700077886525162837839796140973542294858580 -3758410034467838467137152673244180672507 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 72027424186589913758554001422352312862557206603478100390702961521925476111915333362797683502323418833194925270609739 77989036529683819135882581604622323393403999281330589138908614518000205963839322674860423441204578616795614163295308 962401165316895969569417060644267422781 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 56151686219574634839894884525884321759939544144913091636242211573499350290351326893180913768846550476393230791752681 63359403327364331674477232616170451729588328106446244895503816623284811173723410050020613099865147615336172198825328 4363155331859361524684689944980017533033 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 39041042727587051230081311136381626478670112590875819505225169433334308609642792656739489884786877155976725003988675 68002943593122404390885394403115082879355334514200261259026329083052331558990601544761141567542355753228192295928212 227598896924193056450598788917657405691 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 69620233780369499421508776209529879185604097473678660392303250241186575453568296136268461342361688813099838262210985 52012054093731881550717823027467076841870838375800040607233898864901021812681359891757056019772651999434113522384712 -6221033313880626233736884700230499392311 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 75353008375272275052095876768942286983360250590499888750273907879660520045871442519963694930494965816613260380141335 77963085954964525808621502321733551506297459803187820293243288222631342878659261639300509472947315155784349445729128 1164837430312226046912805871784449804041 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 9978480723191899205068219571090712759051721415466824993241521578533021060333913006635775369752512579245592355616129 37041134574507552104686718072666196674648547017447392675293956531959246410691613917448240361352167156337900053105248 1069391147596623242913190472879401207681 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 49189342557753898683860248486204864097900700441006986697120703148856524046040314760877781858927018355595310588088065 72490230182792686699827047363912571451492425970150324754117338231650229883487246203135108207470786312063808259237008 940699639030908548034122463699335026561 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 23683155783332381497441529234300651042597885950114714981847997408035105569129736656016433505519145285622019468715217 25108816983947967591130636328772660984744174504884855581624443972407267867425877847824911171005160105211070693540368 5362262828356826956884877780941991150255 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 21114174491591572533946848615679524008970420634106525476051269679363409852587959971189353294042453553823199624337667 32732613627897404252402524358396106919867175699227515408528549863323519128054786108862559042981031878647234952555168 -4526079539554767134307721356878184005885 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 46572889310060209601643776966050456210419688407914087654520679801530969209211195402516214873048695217593284127241975 71682531451846502130635755678566954379999772670374850586096878327264537594860001401978579850530162585098027585328420 -609582379340367872232573667261249031375 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 38646988702004770806932151603153906800746136010898572245124240860722056837656948996654779020454684595406505982661945 58192048800577162725892026033645654005904198005402546929936697231032197325890072323984835832109661765101423013803208 3701876984889352876844830390718713568679 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 52370690192900793724197962150942665669603530578790531977420493867616511159644330773833485250207534628409191513113767 45812448526295693716219207274462551540002314056332725410795710253940127533963475340939552699275638480772595087431668 -6213840132938265426438922275508733225665 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 54913342001174355725757084476079807456122883655346589583251606880812944184399154327956696679967023081038684183592347 22819585020465838820664623934508679293559241607838797803526654520640462356795561656341291296353068302673001639512632 7610158954721141424293280972786678563845 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 15949201707040055425919240144702324937878407405110355171270083401986603696136252197757336577614476322220093725407947 38525751021704254291051338532178211525123487547511871427176031920709416214604049790501236306451333949106198415338668 -2961429064840216665398372097219463226685 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 49720853794812551024778965706225807203958717279884643450930359949899252999231955552108108396913088632287280308570289 11399786326073445631555756722200720034900995189099065893110024522232964734557209197387921263809092335023994004550080 -7695697229964616299764967448720319336625 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 21841308507987681339962496852454818802386233110996361686251446399683224149966423823688422516933312070421251183836825 27482388857755880760963850084676508087032845082873013990114651425648010241498264928871809247361203388984460890256348 -5000568386890705325377987586421602625089 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 56150649643640444292425839473868144452543971807271157675765618701934338497407692906906054811474014267298739587909875 20975364001341182108813487788576095044923091306803072290470174118109467363892805431645233293948778957869535865963480 -7712325776421564562854927037767330727085 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 17089264480833148172260320094687066105514113364579138049162975939478521114165659362036445973090516008171175271721581 29605933555570597633261346053129553235622074201647575106314074140072997211554148480799295452243432934803089424983172 4153678708442908421727722880639926051083 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 43492993904274980592790315934278378644592519672112576753242117368055811379642789647633754546291821570574720045223965 70410281539897551208498453587176359454988626002534571448549190159116730254319701082421787067394393028353010006355728 251640871143997346839925263404267387549 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 30446402120090818372844763394389954205485102543324912976336525409115372350729164357544790079480264135570101818144967 43982826766340531914945938304277946984133877110821855120334830425253083085847869761394192198388104931472378923002668 -4681639922175840943365275231582850341665 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 14224553725253809109665343382729444566382397827056602631355154565744570303121298593896797251017447302740513739637875 6326034333879181635780300380881728983421723052664308799043913514086129359104933959526917361639885676314335754826320 4756472931351648237250475999974868081165 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 73224910540325711761525194116849988684569630601366173331010321650195941179285054602151247116901915298732240017741277 18992817880519598446413855306390270793837074268346190704138199202204081221625465314650432594304532489036920572786700 -8113611875135295943494941017794104097243 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 4602595566478132593271840596200488094608924003747989819270135965211935144566928866657895141397522827195084550502335 9761059653562906582433061049092943215474564530243600184635417067904362979433713070864098477680427611267365909658324 2624870108342674225028205837954494109417 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 76014663598869043399540789700861406456344254354277814811643667919646750138424712306803591445710549253077415211580635 18781380074047813297970059761067623284672682242170843191248542656581161356578694325002853121322280007582809688774072 8135429623213008239969889885904260972741 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 7572701423578249548975752372930004140147096347623320139984133639804195428320517344635227229115931407683089392794629 29209386529725329958675746941633871835760313691953505963942926606817647916376748284890289062630738585056013689310356 1789371369501818971847358159448867053427 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 9624016202824637838685408677257037934711513848249003760358881263631458208007999982282234054424391758810967771545503 37727335338851521828308944145457749969697754459253580350771380563741564131356583636854957804768794077218271891430048 97991237589569238365845243960119774623 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 26658200244594405196694318474281758498039817752304471893629000639924033755673523225644648329538164200858554269210925 55936734360939686144377994636150580353462066312537842026628404344407345051819373368914140270199142220353510714833428 2023739121100492753070755589089861821579 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 44482455192545439748880949991162247232475578909640728903166113879018369017159462672057204224336451638718988428962845 43109474800098977470063086597258883244656343720354645941422843240018266130079711471402533599485996006841760869479036 -5992396114414525024760973950642887197403 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 16406850525107490806827166165018517760655426190400033008631301181067232698484279337910878211302163896162115344438985 45615256587127211485738261162675205860520596168439411890233586690148244627337634528172004507145037957070511881078056 -1633792552014928407627861822746074515177 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 57139949559270671210269263408655319439255136695233480226442034408882865407528972089362964676807447351603512809205309 24753856960794243004592234738503757564052288422524705136208881524319212031489479280626810733501996905557531624069124 7617152895778141098601785580636191865787 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 68594977914213627188060347900250868890495387154754625216551140974857391908813712090835647354871715808369942514203075 62858507505105596390188982765585930428870574624321152260488297103783716781779937760082675696845469933567721563329880 4937512127164533327931951027789028523555 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 50552317129146020646723756672442062262031610511823433102612691865603243264941907964964712700600306192441571327369425 71931063522639268478349881049032243712584098094928386355526573631410448031475467081431879504637487157911530050343340 1640431750289768229640369338652824367865 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 45319194083588136332198130469009462243335665639890364904257962008665663208014555022184263198377522371396840306160101 59759824002545907297977807504026004404608877764871453152376482427474516676989923026047842030315644888211970959648488 4143794922768452913107709479886163293563 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 31360531651721738046700299673087852992711532371509385264017021350601339981444824878382217581968042654643492253001255 62900581057680736463046004279614637934527049185731433364343960056509322223272161595484021530863228909068911883668012 -174958684691076987004605388779961351999 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 33975099686735421256282952287279831255427044577347078011416750417521385256215255044866840778824433380282268461091953 32177569274816229301441671268850390266386046918962106316997615864471737667056492695706603642846695428262978566044168 -5984241971601825718224226208683527441553 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 69658485561041000516443382298361791268886436008578542878404366914694504961719607639605884068753268404186998262225755 45657606852730523427967438880384030873020621270053324043684096788358159974688258400037209504085718533235797122612312 -6762501874437768449049078512019565886651 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 58376767366853908371512601692354232122399559244988508058412070482975836471192978245931898427376934259701157600602749 31087101545381062910047407445901786458038697730682926922020877940845440539514966001372402688384406390551904087115024 7389762907909300036034093138809530451197 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 31952129788614223804566188750735765615894763098570420261050484896715386632101122552623624846892403916842620976524149 1893730695733599109143322339936876771898784701216387847888105313814138823275602670270887585881414402291829803882052 -6736999215824580714034754625999355601341 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 37229410911575869440026424976395256467530052317300919810539500301431741341453436288435421921786807607849487430287765 44650309786043184114496337387870039360350624080997115122478847521081964129312066919376058508527564979982383793154672 5305693808820984615058548388733766838251 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 17719521111128193163634716254230583261917920122607801439489305744722419769965906234037133302280832084006009628837301 39477175728807128306776734296212605950925046565926154885173047387562061308058065747732479301796783527542321879495312 3226905495236305325976666901700029014987 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 38424955894498036784588609638029323072862015898698114211437904235019536176895695302495334863092215953330355809384147 43791461764400886532205950750612730015152566631457789943835522855979825638289118273141916911400789720297013311060940 -5488024637432869497188516362495619757557 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 63114523002653494581983412582657371876418559288518513283344723457055687060584993789132427511237100028199333177243795 13115056473993358100616715066986716109817599117155187343238718354193875840050950718068397835933808503639163289594936 8095245311673761247891216101101998659597 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 35085535588486579766629802867942793472857964017369004979040683150585733586000187889036401678548599658079396045979447 24943140728922260929491080162254243371425443289628083204742781802226942513186771490755822046647428711263254500833732 6449748794818974114556263670999552952975 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 38139040748328653937372995106752463808287168459705978194549232580135544341655424845921230466383740922398074050618021 22319499790062765100510825914063463942409678867427720144766063525901312870563123208813613803557181823531883578165208 -6776255894272205878059999917081367381317 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 59798972007984350172138577935975730468161447990511694277304999323591328173154128874071149043443942586242755528975065 71791136327917478192246465912036370955350882030362584363240210222374388371831170191685699801114464262737450789259548 2804042508634870601536984321866120743809 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 19318380020557863806070946410447372205670948973283570302032655145317495615615281647923196780389430444073531024149589 35997294855479412517075017816008301472867358769041717451727097328627348775106321869480467939687188803259569575803260 3945347678109360479249585579008898966685 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 73413858508171149341866791788260852034009100190188877181013085255265716230169161189155992345757128200334127259908905 52055577269538313364774071275385417905262580223940325678428046105093252997775469338061422193816491059988274311104728 -6267022303955682732359849754809815076681 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 27744457275435021356106500925922542266328691921413566305343803853845084793839697657603875422094669602136501891188271 17532997271742940358553366252426285444035064654107279401218692523906837627174356525523375375498608121323130444670132 -6106405942080658204036970343084313549177 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 39911843771340701924053074639035567715945455296641178724818278372721238200612625009140960212760409756715363431212231 37180278704062535060653328512836850391009441490508320267275160899069034997695598419459027409676318589079895201017488 6124454578323119997291223985505953069127 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 52993121508779550751055688916778123299982856223422836283851479244217322785153576572683367643893662227824411572342205 16520095515024067423411374437498621155895722742580908970374929153644630253514776880228992675518927978023370818446804 7722606873736647158030609446598442604677 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 10686728540441440584831133913756236648416208543213847938198097590612677561103072318199249979928017002153505736096915 35776749593590280631509613636632315193538646664648093229091642562797384933063146117307094881782943460610844043875372 1811828831345878870543253181478641464651 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 77839664689786906095163744713977368480486046424444266303853522640257627343662018646759000860331872668547456420067729 77857453348545667229340187622300849942201432032377745719998636572851716977111408540816676974143081983950840636463032 -1291243256449584610332370098234208571471 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 37311969419463336359504494618858239206828410548941022890389225031458364085810541957803732162112047770122784862948663 33829589397444009091411917577994848453713939054379749671453616915041976563701807427884613817874733702673339895569752 -6151131888287626821284267362714188218647 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 34323993112533313768658764803996983667933554890734507090666249170581079972933033116764599742585673450120233474941017 46440801929468106114291561844424423021201315077692752002375778078168363489539663943499693739129586349310978095869768 4845211971652239017877221452328669872775 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 77258843360308956280319809093030392600618106025635961305370854152154813337813614369706623799008502188010949753910139 78607301283021268714982399696695603574993569576156620610236309724260531627657850371804435647897621327440594027540340 568627123248989294095823694324032853645 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 30606780856775038388581411524211643380610523465375588824308252442682481163499630569081949087373988621555219858249391 40626113600043620380397147398095013771165598823781785295540443780803080869559442149027882032666806088321267578988872 5030545980439593557215116775099853270897 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 57996882531454531173754878858582420775966245901217602971185082814374547011252547652612431358849943180811820331447115 46418229634143083122895123280614007378950606131564131893359891198339369071471980420470484339829963578988365855066168 -6402099511294194284808232463263062058069 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 67616668207067665190239592830449911336877823842820566001003449100137887221998938866568309405654024461772390090363739 5591389525897784417444090893979588343310963106109125603601352223107886473361319775489867664122452517883340107975668 -8276141930278476542754209203106742484051 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 58302073210370582347038114850579860571314625407695660752232466056611460242835637292931285273307709754482094420476251 30094018768483202160399110192975193951039957006546265268940545062815949372634800822691908159087014002265072572431448 -7433804913424306119446936115488100246203 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 50614128028061611016210706764520150829154195848903730367812349133542872097167275023364961512164048275559930987766795 6067525443170004925864836817824440562728135351717079041815033683291388913713256988336062721104770222258569445077988 -7801054969586787843545449908522262251331 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 54807950633604259290005405032839222484967730977403311473784707032952607697963534202091240771166672310595100210270747 74744686305228334383814747143076931756855396607123893770475581972346974662918912734982823338148557302556338224617440 -733052678775433004566317955398663649307 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 38895211222600818917290795553912162897494699369577275332986805320406678360720333598710479411562712306317173682691215 30230621341667564561005744205425790565197545246030306780141433955165449289254012734580174683629199193356137022199424 6473267999778220107093607028476447671153 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 25671411464758251648945250744967069964860110067424176812670784988012045619554217129924679427065743680765700735100375 41577804673539341854257935641816067462174021894212941812274638069019579393659240345776031174447173960530095763210480 -4331604740758321130340970202770646038185 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 63178239026886196216632629275133832383744516229414260729247540315712133825621911240914305251097228853495179768574057 16225863666344516386668972124592737267276409635945637401613469210942560053099766010114250373283078860929999871597740 -8032611417098596151688345738395289475793 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 38364611723961327093777972984392528612453617072709752210015329310022516844332822156770590174163120806658872052054515 46071749600662403398875428892409499012002280454210320537499388473720528254137333313105592314937584837784675325623236 -5267325560848856644638696220403217642133 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 51763230573494794200791482319133080445719668318295460897160137567428571786439340685907914557544047096875197553164245 8189349223976050375165664360513040769295127914207982701267963064574457522526938122280883132815812545549069655828652 -7825105352659405382512533123399376803549 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 58829770555396764531171691211124586599307528132722765017055078786367025370314354609219754329249083185937260524496875 23111197687845257281150195770801466773853620510171318701222822121415298453324347342261052695999708621227552959917564 -7727014064266196100898565270715414442077 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 41303032850110574882354906429985560730701919504574542699478485445060988790470313330415300296259735242056686551078423 20174911272898883380685232011493395291002224286161643168226211721053567725440640892860950835564445448882024863845192 7053159387478913546530098800623608204023 386
88381546413195830490356121814345177109849335243162749316048866938595612502926212981848292492799412243073940471444121917248865926738905612439870244913151 14147390071419564978532863769934484329470865404391771763098540842458650200045124378342998025061384561524126998609281 39126238522846000385411965110959440759770865162752601676716170498975029811046257594286623161463495674503091808618292 -2375485543546041916188884370704783785897 386
